Plot Title: Sensor_17,,,,,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 10392512, SEN S/N: 10392512)","RH, % (LGR S/N: 10392512, SEN S/N: 10392512)","Intensity, Lux (LGR S/N: 10392512, SEN S/N: 10392512)",Host Connected (LGR S/N: 10392512),Stopped (LGR S/N: 10392512),End Of File (LGR S/N: 10392512)
49,10/19/2022 15:07,74.077,41.026,1194.4,,,
50,10/19/2022 15:12,74.12,41.029,1178.6,,,
51,10/19/2022 15:17,74.163,41.032,1162.9,,,
52,10/19/2022 15:22,74.206,40.936,1147.1,,,
53,10/19/2022 15:27,74.25,40.906,1131.3,,,
54,10/19/2022 15:32,74.295,40.942,1123.4,,,
55,10/19/2022 15:37,74.338,40.944,1115.6,,,
56,10/19/2022 15:42,74.381,40.914,1099.8,,,
57,10/19/2022 15:47,74.424,40.982,1084,,,
58,10/19/2022 15:52,74.467,40.985,1068.2,,,
59,10/19/2022 15:57,74.511,40.987,1052.5,,,
60,10/19/2022 16:02,74.554,41.088,1028.8,,,
61,10/19/2022 16:07,74.597,41.123,1013.1,,,
62,10/19/2022 16:12,74.597,41.188,989.4,,,
63,10/19/2022 16:17,74.64,41.191,957.9,,,
64,10/19/2022 16:22,74.683,41.226,934.2,,,
65,10/19/2022 16:27,74.727,41.262,910.6,,,
66,10/19/2022 16:32,74.77,41.297,879,,,
67,10/19/2022 16:37,74.77,41.329,855.4,,,
68,10/19/2022 16:42,74.813,41.397,823.9,,,
69,10/19/2022 16:47,74.813,41.462,792.3,,,
70,10/19/2022 16:52,74.856,41.53,768.7,,,
71,10/19/2022 16:57,74.813,41.593,737.1,,,
72,10/19/2022 17:02,74.813,41.69,713.5,,,
73,10/19/2022 17:07,74.813,41.756,689.8,,,
74,10/19/2022 17:12,74.813,41.788,658.3,,,
75,10/19/2022 17:17,74.813,41.821,618.9,,,
76,10/19/2022 17:22,74.856,41.921,587.3,,,
77,10/19/2022 17:27,74.813,41.983,547.9,,,
78,10/19/2022 17:32,74.813,42.114,508.5,,,
79,10/19/2022 17:37,74.813,42.114,469.1,,,
80,10/19/2022 17:42,74.813,42.211,429.7,,,
81,10/19/2022 17:47,74.77,42.273,390.2,,,
82,10/19/2022 17:52,74.77,42.371,350.8,,,
83,10/19/2022 17:57,74.727,42.433,311.4,,,
84,10/19/2022 18:02,74.683,42.495,272,,,
85,10/19/2022 18:07,74.683,42.593,232.6,,,
86,10/19/2022 18:12,74.64,42.623,193.2,,,
87,10/19/2022 18:17,74.597,42.717,153.7,,,
88,10/19/2022 18:22,74.554,42.812,122.2,,,
89,10/19/2022 18:27,74.511,42.971,82.8,,,
90,10/19/2022 18:32,74.467,43.066,43.4,,,
91,10/19/2022 18:37,74.424,43.128,27.6,,,
92,10/19/2022 18:42,74.338,43.187,19.7,,,
93,10/19/2022 18:47,74.295,43.249,11.8,,,
94,10/19/2022 18:52,74.206,43.308,11.8,,,
95,10/19/2022 18:57,74.12,43.432,11.8,,,
96,10/19/2022 19:02,74.034,43.491,11.8,,,
97,10/19/2022 19:07,73.99,43.553,11.8,,,
98,10/19/2022 19:12,73.904,43.612,11.8,,,
99,10/19/2022 19:17,73.818,43.736,11.8,,,
100,10/19/2022 19:22,73.774,43.798,11.8,,,
101,10/19/2022 19:27,73.688,43.857,11.8,,,
102,10/19/2022 19:32,73.645,43.919,11.8,,,
103,10/19/2022 19:37,73.558,44.01,11.8,,,
104,10/19/2022 19:42,73.515,44.072,11.8,,,
105,10/19/2022 19:47,73.429,44.163,11.8,,,
106,10/19/2022 19:52,73.342,44.222,11.8,,,
107,10/19/2022 19:57,73.299,44.251,11.8,,,
108,10/19/2022 20:02,73.213,44.31,11.8,,,
109,10/19/2022 20:07,73.126,44.369,11.8,,,
110,10/19/2022 20:12,73.04,44.427,11.8,,,
111,10/19/2022 20:17,72.955,44.518,11.8,,,
112,10/19/2022 20:22,72.912,44.58,11.8,,,
113,10/19/2022 20:27,72.826,44.606,11.8,,,
114,10/19/2022 20:32,72.739,44.697,11.8,,,
115,10/19/2022 20:37,72.653,44.724,11.8,,,
116,10/19/2022 20:42,72.567,44.782,11.8,,,
117,10/19/2022 20:47,72.523,44.812,11.8,,,
118,10/19/2022 20:52,72.437,44.806,11.8,,,
119,10/19/2022 20:57,72.351,44.864,11.8,,,
120,10/19/2022 21:02,72.264,44.859,11.8,,,
121,10/19/2022 21:07,72.178,44.917,11.8,,,
122,10/19/2022 21:12,72.093,44.879,11.8,,,
123,10/19/2022 21:17,72.007,44.906,11.8,,,
124,10/19/2022 21:22,71.92,44.932,11.8,,,
125,10/19/2022 21:27,71.834,44.926,11.8,,,
126,10/19/2022 21:32,71.791,44.924,11.8,,,
127,10/19/2022 21:37,71.704,44.95,11.8,,,
128,10/19/2022 21:42,71.62,44.88,11.8,,,
129,10/19/2022 21:47,71.533,44.906,11.8,,,
130,10/19/2022 21:52,71.447,44.965,11.8,,,
131,10/19/2022 21:57,71.361,44.991,11.8,,,
132,10/19/2022 22:02,71.274,44.825,11.8,,,
133,10/19/2022 22:07,71.19,44.98,11.8,,,
134,10/19/2022 22:12,71.103,44.91,11.8,,,
135,10/19/2022 22:17,71.017,44.936,11.8,,,
136,10/19/2022 22:22,70.93,44.963,11.8,,,
137,10/19/2022 22:27,70.887,44.96,11.8,,,
138,10/19/2022 22:32,70.803,44.986,11.8,,,
139,10/19/2022 22:37,70.716,44.98,11.8,,,
140,10/19/2022 22:42,70.63,44.975,11.8,,,
141,10/19/2022 22:47,70.543,45.033,11.8,,,
142,10/19/2022 22:52,70.459,44.995,11.8,,,
143,10/19/2022 22:57,70.416,45.056,11.8,,,
144,10/19/2022 23:02,70.329,45.051,11.8,,,
145,10/19/2022 23:07,70.243,45.045,11.8,,,
146,10/19/2022 23:12,70.158,45.039,11.8,,,
147,10/19/2022 23:17,70.072,45.033,11.8,,,
148,10/19/2022 23:22,70.029,45.094,11.8,,,
149,10/19/2022 23:27,69.942,45.121,11.8,,,
150,10/19/2022 23:32,69.858,45.083,11.8,,,
151,10/19/2022 23:37,69.771,45.141,11.8,,,
152,10/19/2022 23:42,69.685,45.103,11.8,,,
153,10/19/2022 23:47,69.6,45.13,11.8,,,
154,10/19/2022 23:52,69.557,45.159,11.8,,,
155,10/19/2022 23:57,69.471,45.185,11.8,,,
156,10/20/2022 0:02,69.386,45.179,11.8,,,
157,10/20/2022 0:07,69.343,45.176,11.8,,,
158,10/20/2022 0:12,69.256,45.202,11.8,,,
159,10/20/2022 0:17,69.17,45.229,11.8,,,
160,10/20/2022 0:22,69.129,45.226,11.8,,,
161,10/20/2022 0:27,69.042,45.22,11.8,,,
162,10/20/2022 0:32,68.956,45.214,11.8,,,
163,10/20/2022 0:37,68.871,45.209,11.8,,,
164,10/20/2022 0:42,68.828,45.269,11.8,,,
165,10/20/2022 0:47,68.742,45.264,11.8,,,
166,10/20/2022 0:52,68.698,45.229,11.8,,,
167,10/20/2022 0:57,68.614,45.255,11.8,,,
168,10/20/2022 1:02,68.527,45.249,11.8,,,
169,10/20/2022 1:07,68.443,45.244,11.8,,,
170,10/20/2022 1:12,68.4,45.241,11.8,,,
171,10/20/2022 1:17,68.313,45.235,11.8,,,
172,10/20/2022 1:22,68.27,45.232,11.8,,,
173,10/20/2022 1:27,68.185,45.29,11.8,,,
174,10/20/2022 1:32,68.142,45.287,11.8,,,
175,10/20/2022 1:37,68.056,45.281,11.8,,,
176,10/20/2022 1:42,68.013,45.278,11.8,,,
177,10/20/2022 1:47,67.928,45.336,11.8,,,
178,10/20/2022 1:52,67.842,45.331,11.8,,,
179,10/20/2022 1:57,67.757,45.325,11.8,,,
180,10/20/2022 2:02,68.227,45.42,11.8,,,
181,10/20/2022 2:07,68.956,44.991,11.8,,,
182,10/20/2022 2:12,68.999,44.962,11.8,,,
183,10/20/2022 2:17,68.956,44.895,11.8,,,
184,10/20/2022 2:22,68.913,44.892,11.8,,,
185,10/20/2022 2:27,68.828,44.854,11.8,,,
186,10/20/2022 2:32,68.698,44.846,11.8,,,
187,10/20/2022 2:37,68.614,44.872,11.8,,,
188,10/20/2022 2:42,68.484,44.895,11.8,,,
189,10/20/2022 2:47,68.356,44.887,11.8,,,
190,10/20/2022 2:52,68.227,44.942,11.8,,,
191,10/20/2022 2:57,68.142,44.968,11.8,,,
192,10/20/2022 3:02,68.527,45.026,11.8,,,
193,10/20/2022 3:07,69.256,44.563,11.8,,,
194,10/20/2022 3:12,69.256,44.531,11.8,,,
195,10/20/2022 3:17,69.17,44.461,11.8,,,
196,10/20/2022 3:22,69.042,44.549,11.8,,,
197,10/20/2022 3:27,68.913,44.572,11.8,,,
198,10/20/2022 3:32,68.785,44.564,11.8,,,
199,10/20/2022 3:37,68.657,44.619,11.8,,,
200,10/20/2022 3:42,68.484,44.64,11.8,,,
201,10/20/2022 3:47,68.356,44.695,11.8,,,
202,10/20/2022 3:52,68.227,44.719,11.8,,,
203,10/20/2022 3:57,68.099,44.774,11.8,,,
204,10/20/2022 4:02,67.971,44.797,11.8,,,
205,10/20/2022 4:07,68.4,44.858,11.8,,,
206,10/20/2022 4:12,69.386,44.508,11.8,,,
207,10/20/2022 4:17,69.6,44.233,11.8,,,
208,10/20/2022 4:22,69.557,44.231,11.8,,,
209,10/20/2022 4:27,69.471,44.193,11.8,,,
210,10/20/2022 4:32,69.343,44.185,11.8,,,
211,10/20/2022 4:37,69.17,44.205,11.8,,,
212,10/20/2022 4:42,69.042,44.261,11.8,,,
213,10/20/2022 4:47,68.871,44.314,11.8,,,
214,10/20/2022 4:52,68.698,44.366,11.8,,,
215,10/20/2022 4:57,68.527,44.387,11.8,,,
216,10/20/2022 5:02,68.356,44.44,11.8,,,
217,10/20/2022 5:07,68.227,44.463,11.8,,,
218,10/20/2022 5:12,68.099,44.518,11.8,,,
219,10/20/2022 5:17,67.971,44.574,11.8,,,
220,10/20/2022 5:22,67.842,44.597,11.8,,,
221,10/20/2022 5:27,68.27,44.658,11.8,,,
222,10/20/2022 5:32,68.828,44.343,11.8,,,
223,10/20/2022 5:37,68.828,44.375,11.8,,,
224,10/20/2022 5:42,68.742,44.305,11.8,,,
225,10/20/2022 5:47,68.657,44.363,11.8,,,
226,10/20/2022 5:52,68.484,44.288,11.8,,,
227,10/20/2022 5:57,68.356,44.344,11.8,,,
228,10/20/2022 6:02,68.227,44.367,11.8,,,
229,10/20/2022 6:07,68.099,44.423,11.8,,,
230,10/20/2022 6:12,67.971,44.478,11.8,,,
231,10/20/2022 6:17,68.527,44.515,11.8,,,
232,10/20/2022 6:22,69.427,44.03,11.8,,,
233,10/20/2022 6:27,69.471,44.033,11.8,,,
234,10/20/2022 6:32,69.386,43.931,11.8,,,
235,10/20/2022 6:37,69.3,43.925,11.8,,,
236,10/20/2022 6:42,69.129,43.946,11.8,,,
237,10/20/2022 6:47,68.956,43.935,11.8,,,
238,10/20/2022 6:52,68.828,44.023,11.8,,,
239,10/20/2022 6:57,68.614,44.041,11.8,,,
240,10/20/2022 7:02,68.443,44.093,11.8,,,
241,10/20/2022 7:07,68.27,44.146,11.8,,,
242,10/20/2022 7:12,68.142,44.234,11.8,,,
243,10/20/2022 7:17,67.971,44.254,11.8,,,
244,10/20/2022 7:22,67.842,44.31,11.8,,,
245,10/20/2022 7:27,67.714,44.365,11.8,,,
246,10/20/2022 7:32,68.227,44.463,11.8,,,
247,10/20/2022 7:37,69.17,44.109,11.8,,,
248,10/20/2022 7:42,69.3,44.021,19.7,,,
249,10/20/2022 7:47,69.256,43.89,35.5,,,
250,10/20/2022 7:52,69.129,43.882,51.2,,,
251,10/20/2022 7:57,69.042,43.908,74.9,,,
252,10/20/2022 8:02,68.913,43.9,106.4,,,
253,10/20/2022 8:07,68.785,43.924,138,,,
254,10/20/2022 8:12,68.614,43.945,169.5,,,
255,10/20/2022 8:17,68.484,43.968,201,,,
256,10/20/2022 8:22,68.4,43.963,232.6,,,
257,10/20/2022 8:27,68.27,44.018,264.1,,,
258,10/20/2022 8:32,68.185,43.981,295.6,,,
259,10/20/2022 8:37,68.099,44.071,327.2,,,
260,10/20/2022 8:42,68.013,44.001,366.6,,,
261,10/20/2022 8:47,67.971,43.998,398.1,,,
262,10/20/2022 8:52,67.928,44.028,429.7,,,
263,10/20/2022 8:57,67.885,44.025,461.2,,,
264,10/20/2022 9:02,67.885,44.057,500.6,,,
265,10/20/2022 9:07,67.885,44.025,532.2,,,
266,10/20/2022 9:12,67.842,44.054,571.6,,,
267,10/20/2022 9:17,67.885,44.025,603.1,,,
268,10/20/2022 9:22,67.885,43.993,626.8,,,
269,10/20/2022 9:27,67.928,43.996,666.2,,,
270,10/20/2022 9:32,67.971,43.998,697.7,,,
271,10/20/2022 9:37,68.013,44.001,721.4,,,
272,10/20/2022 9:42,68.056,43.94,752.9,,,
273,10/20/2022 9:47,68.099,43.943,776.6,,,
274,10/20/2022 9:52,68.142,43.882,808.1,,,
275,10/20/2022 9:57,68.227,43.887,839.6,,,
276,10/20/2022 10:02,68.313,43.829,863.3,,,
277,10/20/2022 10:07,68.356,43.832,886.9,,,
278,10/20/2022 10:12,68.443,43.773,918.5,,,
279,10/20/2022 10:17,68.527,43.747,942.1,,,
280,10/20/2022 10:22,68.614,43.688,965.8,,,
281,10/20/2022 10:27,68.742,43.665,981.5,,,
282,10/20/2022 10:32,68.828,43.606,1013.1,,,
283,10/20/2022 10:37,68.913,43.579,1028.8,,,
284,10/20/2022 10:42,69.042,43.492,1052.5,,,
285,10/20/2022 10:47,69.129,43.465,1068.2,,,
286,10/20/2022 10:52,69.256,43.377,1084,,,
287,10/20/2022 10:57,69.386,43.321,1107.7,,,
288,10/20/2022 11:02,69.514,43.265,1123.4,,,
289,10/20/2022 11:07,69.643,43.209,1139.2,,,
290,10/20/2022 11:12,69.771,43.153,1155,,,
291,10/20/2022 11:17,69.901,43.097,1170.7,,,
292,10/20/2022 11:22,70.029,43.105,1186.5,,,
293,10/20/2022 11:27,70.158,43.049,1210.2,,,
294,10/20/2022 11:32,70.286,43.025,1225.9,,,
295,10/20/2022 11:37,70.459,42.939,1249.6,,,
296,10/20/2022 11:42,70.587,42.948,1265.3,,,
297,10/20/2022 11:47,70.759,42.959,1289,,,
298,10/20/2022 11:52,70.887,42.902,1304.8,,,
299,10/20/2022 11:57,71.06,42.881,1328.4,,,
300,10/20/2022 12:02,71.19,42.825,1344.2,,,
301,10/20/2022 12:07,71.361,42.771,1359.9,,,
302,10/20/2022 12:12,71.533,42.717,1383.6,,,
303,10/20/2022 12:17,71.704,42.696,1399.4,,,
304,10/20/2022 12:22,71.877,42.642,1415.1,,,
305,10/20/2022 12:27,72.05,42.621,1438.8,,,
306,10/20/2022 12:32,72.221,42.599,1454.6,,,
307,10/20/2022 12:37,72.394,42.578,1462.4,,,
308,10/20/2022 12:42,72.567,42.557,1478.2,,,
309,10/20/2022 12:47,72.696,42.5,1486.1,,,
310,10/20/2022 12:52,72.869,42.446,1494,,,
311,10/20/2022 12:57,73.04,42.36,1494,,,
312,10/20/2022 13:02,73.213,42.338,1501.9,,,
313,10/20/2022 13:07,73.386,42.252,1509.7,,,
314,10/20/2022 13:12,73.515,42.227,1509.7,,,
315,10/20/2022 13:17,73.688,42.173,1517.6,,,
316,10/20/2022 13:22,73.818,42.149,1509.7,,,
317,10/20/2022 13:27,73.99,42.127,1509.7,,,
318,10/20/2022 13:32,74.12,42.135,1509.7,,,
319,10/20/2022 13:37,74.25,42.111,1501.9,,,
320,10/20/2022 13:42,74.424,42.089,1501.9,,,
321,10/20/2022 13:47,74.511,42.095,1486.1,,,
322,10/20/2022 13:52,74.64,42.07,1486.1,,,
323,10/20/2022 13:57,74.77,42.046,1478.2,,,
324,10/20/2022 14:02,74.856,42.051,1462.4,,,
325,10/20/2022 14:07,74.943,41.991,1446.7,,,
326,10/20/2022 14:12,75.029,42.029,1430.9,,,
327,10/20/2022 14:17,75.16,42.038,1415.1,,,
328,10/20/2022 14:22,75.247,42.075,1383.6,,,
329,10/20/2022 14:27,75.333,42.048,1359.9,,,
330,10/20/2022 14:32,75.376,42.084,1344.2,,,
331,10/20/2022 14:37,75.463,42.089,1320.5,,,
332,10/20/2022 14:42,75.508,42.124,1304.8,,,
333,10/20/2022 14:47,75.594,42.162,1289,,,
334,10/20/2022 14:52,75.681,42.168,1265.3,,,
335,10/20/2022 14:57,75.724,42.17,1241.7,,,
336,10/20/2022 15:02,75.767,42.206,1225.9,,,
337,10/20/2022 15:07,75.853,42.244,1202.3,,,
338,10/20/2022 15:12,75.898,42.311,1186.5,,,
339,10/20/2022 15:17,75.942,42.314,1178.6,,,
340,10/20/2022 15:22,75.985,42.349,1162.9,,,
341,10/20/2022 15:27,76.071,42.387,1147.1,,,
342,10/20/2022 15:32,76.114,42.39,1139.2,,,
343,10/20/2022 15:37,76.158,42.393,1131.3,,,
344,10/20/2022 15:42,76.203,42.396,1115.6,,,
345,10/20/2022 15:47,76.289,42.466,1099.8,,,
346,10/20/2022 15:52,76.332,42.469,1091.9,,,
347,10/20/2022 15:57,76.375,42.472,1068.2,,,
348,10/20/2022 16:02,76.419,42.539,1044.6,,,
349,10/20/2022 16:07,76.507,42.545,1028.8,,,
350,10/20/2022 16:12,76.55,42.58,1005.2,,,
351,10/20/2022 16:17,76.593,42.616,981.5,,,
352,10/20/2022 16:22,76.636,42.651,950,,,
353,10/20/2022 16:27,76.681,42.686,926.3,,,
354,10/20/2022 16:32,76.725,42.721,894.8,,,
355,10/20/2022 16:37,76.768,42.757,863.3,,,
356,10/20/2022 16:42,76.811,42.825,839.6,,,
357,10/20/2022 16:47,76.854,42.827,808.1,,,
358,10/20/2022 16:52,76.854,42.893,784.4,,,
359,10/20/2022 16:57,76.899,42.96,752.9,,,
360,10/20/2022 17:02,76.899,43.025,729.2,,,
361,10/20/2022 17:07,76.942,43.028,697.7,,,
362,10/20/2022 17:12,77.029,43.066,666.2,,,
363,10/20/2022 17:17,77.072,43.102,634.6,,,
364,10/20/2022 17:22,77.072,43.167,595.2,,,
365,10/20/2022 17:27,77.072,43.232,555.8,,,
366,10/20/2022 17:32,77.072,43.297,516.4,,,
367,10/20/2022 17:37,77.072,43.329,477,,,
368,10/20/2022 17:42,77.117,43.397,437.5,,,
369,10/20/2022 17:47,77.117,43.462,390.2,,,
370,10/20/2022 17:52,77.072,43.557,350.8,,,
371,10/20/2022 17:57,77.117,43.592,319.3,,,
372,10/20/2022 18:02,77.072,43.654,272,,,
373,10/20/2022 18:07,77.072,43.752,232.6,,,
374,10/20/2022 18:12,77.072,43.784,193.2,,,
375,10/20/2022 18:17,77.029,43.846,153.7,,,
376,10/20/2022 18:22,76.986,43.941,114.3,,,
377,10/20/2022 18:27,76.986,44.006,74.9,,,
378,10/20/2022 18:32,76.942,44.068,43.4,,,
379,10/20/2022 18:37,76.899,44.162,27.6,,,
380,10/20/2022 18:42,76.854,44.192,11.8,,,
381,10/20/2022 18:47,76.811,44.286,11.8,,,
382,10/20/2022 18:52,76.768,44.348,11.8,,,
383,10/20/2022 18:57,76.725,44.41,11.8,,,
384,10/20/2022 19:02,76.681,44.505,11.8,,,
385,10/20/2022 19:07,76.636,44.534,11.8,,,
386,10/20/2022 19:12,76.593,44.628,11.8,,,
387,10/20/2022 19:17,76.55,44.658,11.8,,,
388,10/20/2022 19:22,76.55,44.69,11.8,,,
389,10/20/2022 19:27,76.507,44.752,11.8,,,
390,10/20/2022 19:32,76.464,44.814,11.8,,,
391,10/20/2022 19:37,76.419,44.876,11.8,,,
392,10/20/2022 19:42,76.375,44.938,11.8,,,
393,10/20/2022 19:47,76.332,44.999,11.8,,,
394,10/20/2022 19:52,76.289,45.061,11.8,,,
395,10/20/2022 19:57,76.246,45.091,11.8,,,
396,10/20/2022 20:02,76.203,45.152,11.8,,,
397,10/20/2022 20:07,76.158,45.246,11.8,,,
398,10/20/2022 20:12,76.114,45.276,11.8,,,
399,10/20/2022 20:17,76.071,45.337,11.8,,,
400,10/20/2022 20:22,76.028,45.367,11.8,,,
401,10/20/2022 20:27,75.985,45.396,11.8,,,
402,10/20/2022 20:32,75.942,45.458,11.8,,,
403,10/20/2022 20:37,75.898,45.487,11.8,,,
404,10/20/2022 20:42,75.853,45.516,11.8,,,
405,10/20/2022 20:47,75.81,45.546,11.8,,,
406,10/20/2022 20:52,75.767,45.575,11.8,,,
407,10/20/2022 20:57,75.724,45.637,11.8,,,
408,10/20/2022 21:02,75.681,45.666,11.8,,,
409,10/20/2022 21:07,75.637,45.727,11.8,,,
410,10/20/2022 21:12,75.594,45.724,11.8,,,
411,10/20/2022 21:17,75.551,45.722,11.8,,,
412,10/20/2022 21:22,75.508,45.783,11.8,,,
413,10/20/2022 21:27,75.463,45.844,11.8,,,
414,10/20/2022 21:32,75.42,45.842,11.8,,,
415,10/20/2022 21:37,75.376,45.871,11.8,,,
416,10/20/2022 21:42,75.333,45.868,11.8,,,
417,10/20/2022 21:47,75.29,45.929,11.8,,,
418,10/20/2022 21:52,75.247,46.023,11.8,,,
419,10/20/2022 21:57,75.204,45.988,11.8,,,
420,10/20/2022 22:02,75.16,45.985,11.8,,,
421,10/20/2022 22:07,75.074,46.011,11.8,,,
422,10/20/2022 22:12,75.029,46.072,11.8,,,
423,10/20/2022 22:17,74.986,46.005,11.8,,,
424,10/20/2022 22:22,74.943,46.002,11.8,,,
425,10/20/2022 22:27,74.899,45.935,11.8,,,
426,10/20/2022 22:32,74.856,45.996,11.8,,,
427,10/20/2022 22:37,74.813,46.026,11.8,,,
428,10/20/2022 22:42,74.727,46.052,11.8,,,
429,10/20/2022 22:47,74.683,46.081,11.8,,,
430,10/20/2022 22:52,74.64,46.046,11.8,,,
431,10/20/2022 22:57,74.597,46.043,11.8,,,
432,10/20/2022 23:02,74.554,46.04,11.8,,,
433,10/20/2022 23:07,74.511,46.037,11.8,,,
434,10/20/2022 23:12,74.467,46.034,11.8,,,
435,10/20/2022 23:17,74.381,46.028,11.8,,,
436,10/20/2022 23:22,74.338,46.026,11.8,,,
437,10/20/2022 23:27,74.295,45.99,11.8,,,
438,10/20/2022 23:32,74.25,46.02,11.8,,,
439,10/20/2022 23:37,74.206,46.017,11.8,,,
440,10/20/2022 23:42,74.12,46.011,11.8,,,
441,10/20/2022 23:47,74.077,46.008,11.8,,,
442,10/20/2022 23:52,74.034,46.005,11.8,,,
443,10/20/2022 23:57,73.99,46.034,11.8,,,
444,10/21/2022 0:02,73.947,45.999,11.8,,,
445,10/21/2022 0:07,73.904,46.028,11.8,,,
446,10/21/2022 0:12,73.861,46.025,11.8,,,
447,10/21/2022 0:17,73.818,46.055,11.8,,,
448,10/21/2022 0:22,73.774,46.052,11.8,,,
449,10/21/2022 0:27,73.688,46.046,11.8,,,
450,10/21/2022 0:32,73.688,46.046,11.8,,,
451,10/21/2022 0:37,73.602,46.072,11.8,,,
452,10/21/2022 0:42,73.558,46.069,11.8,,,
453,10/21/2022 0:47,73.515,46.034,11.8,,,
454,10/21/2022 0:52,73.472,46.063,11.8,,,
455,10/21/2022 0:57,73.429,46.028,11.8,,,
456,10/21/2022 1:02,73.386,46.025,11.8,,,
457,10/21/2022 1:07,73.342,46.086,11.8,,,
458,10/21/2022 1:12,73.299,46.083,11.8,,,
459,10/21/2022 1:17,73.256,46.048,11.8,,,
460,10/21/2022 1:22,73.213,46.078,11.8,,,
461,10/21/2022 1:27,73.126,46.072,11.8,,,
462,10/21/2022 1:32,73.083,46.069,11.8,,,
463,10/21/2022 1:37,73.04,46.098,11.8,,,
464,10/21/2022 1:42,72.997,46.063,11.8,,,
465,10/21/2022 1:47,72.955,46.092,11.8,,,
466,10/21/2022 1:52,72.912,46.121,11.8,,,
467,10/21/2022 1:57,72.869,46.118,11.8,,,
468,10/21/2022 2:02,72.826,46.115,11.8,,,
469,10/21/2022 2:07,72.739,46.109,11.8,,,
470,10/21/2022 2:12,72.696,46.106,11.8,,,
471,10/21/2022 2:17,72.653,46.104,11.8,,,
472,10/21/2022 2:22,72.61,46.133,11.8,,,
473,10/21/2022 2:27,72.567,46.162,11.8,,,
474,10/21/2022 2:32,72.523,46.159,11.8,,,
475,10/21/2022 2:37,72.48,46.156,11.8,,,
476,10/21/2022 2:42,72.437,46.153,11.8,,,
477,10/21/2022 2:47,72.394,46.15,11.8,,,
478,10/21/2022 2:52,72.351,46.211,11.8,,,
479,10/21/2022 2:57,72.307,46.208,11.8,,,
480,10/21/2022 3:02,72.264,46.205,11.8,,,
481,10/21/2022 3:07,72.221,46.202,11.8,,,
482,10/21/2022 3:12,72.178,46.231,11.8,,,
483,10/21/2022 3:17,72.136,46.196,11.8,,,
